Date	       Julian	Idren	Season	Year	GIC	Class	Site	Weigth	Sex	ModeFDC	Mode	AgeMAT	Age	Info	Status	Type	Count	Periode
14/01/2004	014	F3M1502	3	2003	F	F3	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
15/01/2004	015	D3F1480	3	2003	D	D3	FDC35	5,5	F	P	P	0	0	1	NR	O	NA	P3
15/01/2004	015	D3F1483	3	2003	D	D3	FDC35	4,6	F	P	P	0	0	1	NR	O	NA	P3
15/01/2004	015	D3M1477	3	2003	D	D3	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
15/01/2004	015	D3M1484	3	2003	D	D3	FDC35	7,4	M	P	P	0	0	NA	NA	NA	NA	P3
15/01/2004	015	F3F1463	3	2003	F	F3	FDC35	7	F	P	P	2	2	NA	NA	NA	NA	P3
15/01/2004	015	F3M1501	3	2003	F	F3	FDC35	6	M	P	P	0	0	NA	NA	NA	NA	P3
15/01/2004	015	V3M1492	3	2003	V	V3	FDC35	4,6	M	P	P	0	0	NA	NA	NA	NA	P3
15/01/2004	015	V3M1497	3	2003	V	V3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
16/01/2004	016	D3F1478	3	2003	D	D3	FDC35	6	F	P	P	0	0	1	NR	O	NA	P3
16/01/2004	016	D3M1476	3	2003	D	D3	FDC35	5,6	M	P	P	0	0	NA	NA	NA	NA	P3
16/01/2004	016	D3M1479	3	2003	D	D3	FDC35	8,6	M	P	P	3	3	NA	NA	NA	NA	P3
16/01/2004	016	D3M1481	3	2003	D	D3	FDC35	7,6	M	P	P	2	2	NA	NA	NA	NA	P3
16/01/2004	016	D3M1482	3	2003	D	D3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
17/01/2004	017	F3M1506	3	2003	F	F3	FDC35	5,5	M	P	P	0	0	NA	NA	NA	NA	P3
17/01/2004	017	F3M1510	3	2003	F	F3	FDC35	7,6	M	P	P	0	0	NA	NA	NA	NA	P3
17/01/2004	017	V3F1499	3	2003	V	V3	FDC35	5,5	F	P	P	0	0	NA	NA	NA	NA	P3
17/01/2004	017	V3M1494	3	2003	V	V3	FDC35	7,5	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2004	018	D3M1485	3	2003	D	D3	FDC35	7,5	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2004	018	D3M1487	3	2003	D	D3	FDC35	4,1	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2004	018	F3F1508	3	2003	F	F3	FDC35	5,6	F	P	P	1	1	1	NR	O	NA	P3
18/01/2004	018	F3M1505	3	2003	F	F3	FDC35	8,2	M	P	P	1	1	NA	NA	NA	NA	P3
18/01/2004	018	F3M1507	3	2003	F	F3	FDC35	7,5	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2004	018	F3M1509	3	2003	F	F3	FDC35	8,2	M	P	P	0	0	NA	NA	NA	NA	P3
18/01/2004	018	V3M1498	3	2003	V	V3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
19/01/2004	019	D3F1486	3	2003	D	D3	FDC35	5,5	F	P	P	0	0	1	NR	O	NA	P3
19/01/2004	019	D3F1488	3	2003	D	D3	FDC35	4,4	F	P	P	0	0	1	NR	O	NA	P3
19/01/2004	019	D3F1514	3	2003	D	D3	FDC35	6,5	F	P	P	1	1	1	R	CP	4	P3
19/01/2004	019	D3F1515	3	2003	D	D3	FDC35	5,5	F	P	P	2	2	1	R	CP	4	P3
19/01/2004	019	D3M1489	3	2003	D	D3	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
19/01/2004	019	D3M1517	3	2003	D	D3	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
19/01/2004	019	F3M1504	3	2003	F	F3	FDC35	8,1	M	P	P	2	2	NA	NA	NA	NA	P3
19/01/2004	019	V3F1495	3	2003	V	V3	FDC35	5,6	F	P	P	0	0	1	NR	O	NA	P3
19/01/2004	019	V3M1526	3	2003	V	V3	FDC35	7,2	M	P	P	2	2	NA	NA	NA	NA	P3
20/01/2004	020	D3F1516	3	2003	D	D3	FDC35	5,8	F	P	P	0	0	1	NR	O	NA	P3
20/01/2004	020	D3M1518	3	2003	D	D3	FDC35	6,7	M	P	P	0	0	NA	NA	NA	NA	P3
20/01/2004	020	D3M1521	3	2003	D	D3	FDC35	5,8	M	P	P	0	0	NA	NA	NA	NA	P3
20/01/2004	020	F3F1547	3	2003	F	F3	FDC35	7,4	F	P	P	3	3	1	NR	O	NA	P3
20/01/2004	020	F3M1549	3	2003	F	F3	FDC35	8,7	M	P	P	1	1	NA	NA	NA	NA	P3
21/01/2004	021	D3M1522	3	2003	D	D3	FDC35	7,6	M	P	P	6	6	NA	NA	NA	NA	P3
21/01/2004	021	F3M1548	3	2003	F	F3	FDC35	6,4	M	P	P	6	6	NA	NA	NA	NA	P3
21/01/2004	021	F3M1550	3	2003	F	F3	FDC35	8	M	P	P	0	0	NA	NA	NA	NA	P3
21/01/2004	021	V3M1524	3	2003	V	V3	FDC35	8,9	M	P	P	2	2	NA	NA	NA	NA	P3
22/01/2004	022	V3M1525	3	2003	V	V3	FDC35	6,7	M	P	P	3	3	NA	NA	NA	NA	P3
23/01/2004	023	F3F1552	3	2003	F	F3	FDC35	5,9	F	P	P	0	0	1	NR	O	NA	P3
23/01/2004	023	F3M1545	3	2003	F	F3	FDC35	7,2	M	P	P	0	0	NA	NA	NA	NA	P3
23/01/2004	023	F3M1578	3	2003	F	F3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
23/01/2004	023	V3F1527	3	2003	V	V3	FDC35	5,2	F	P	P	0	0	NA	NA	NA	NA	P3
24/01/2004	024	D3M1528	3	2003	D	D3	FDC35	5,9	M	P	P	4	4	NA	NA	NA	NA	P3
24/01/2004	024	F3M1546	3	2003	F	F3	FDC35	8,3	M	P	P	7	7	NA	NA	NA	NA	P3
25/01/2004	025	D3M1533	3	2003	D	D3	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
25/01/2004	025	D3M1534	3	2003	D	D3	FDC35	7,6	M	P	P	1	1	NA	NA	NA	NA	P3
25/01/2004	025	F3F1551	3	2003	F	F3	FDC35	6,7	F	P	P	0	0	1	NR	O	NA	P3
25/01/2004	025	F3M1544	3	2003	F	F3	FDC35	6,9	M	P	P	3	3	NA	NA	NA	NA	P3
25/01/2004	025	F3M1554	3	2003	F	F3	FDC35	8,7	M	P	P	1	1	NA	NA	NA	NA	P3
25/01/2004	025	V3M1529	3	2003	V	V3	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
26/01/2004	026	D3F1535	3	2003	D	D3	FDC35	6,8	F	P	P	0	0	1	NR	O	NA	P3
26/01/2004	026	D3F1536	3	2003	D	D3	FDC35	6,4	F	P	P	0	0	1	NR	O	NA	P3
26/01/2004	026	D3F1537	3	2003	D	D3	FDC35	6,9	F	P	P	0	0	NA	NA	NA	NA	P3
26/01/2004	026	D3F1538	3	2003	D	D3	FDC35	6,2	F	P	P	0	0	NA	NA	NA	NA	P3
26/01/2004	026	D3F1542	3	2003	D	D3	FDC35	6,3	F	P	P	1	1	1	R	CP	4	P3
26/01/2004	026	D3M1530	3	2003	D	D3	FDC35	7,2	M	P	P	0	0	NA	NA	NA	NA	P3
26/01/2004	026	D3M1540	3	2003	D	D3	FDC35	8,2	M	P	P	0	0	NA	NA	NA	NA	P3
26/01/2004	026	V3F1559	3	2003	V	V3	FDC35	6,7	F	P	P	0	0	1	NR	O	NA	P3
27/01/2004	027	D3F1532	3	2003	D	D3	FDC35	7	F	P	P	4	4	NA	NA	NA	NA	P3
27/01/2004	027	D3M1539	3	2003	D	D3	FDC35	7,1	M	P	P	0	0	NA	NA	NA	NA	P3
27/01/2004	027	D3M1541	3	2003	D	D3	FDC35	7,9	M	P	P	0	0	NA	NA	NA	NA	P3
27/01/2004	027	V3F1560	3	2003	V	V3	FDC35	6,5	F	P	P	0	0	NA	NA	NA	NA	P3
28/01/2004	028	D3F1543	3	2003	D	D3	FDC35	5,9	F	P	P	0	0	NA	NA	NA	NA	P3
28/01/2004	028	D3F1555	3	2003	D	D3	FDC35	6	F	P	P	0	0	NA	NA	NA	NA	P3
28/01/2004	028	F3M1579	3	2003	F	F3	FDC35	7	M	P	P	1	1	NA	NA	NA	NA	P3
28/01/2004	028	V3M1584	3	2003	V	V3	FDC35	6,9	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2004	029	D3F1562	3	2003	D	D3	FDC35	6	F	P	P	1	1	1	R	CP	6	P3
29/01/2004	029	D3M1556	3	2003	D	D3	FDC35	5,6	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2004	029	V3M1557	3	2003	V	V3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2004	029	V3M1558	3	2003	V	V3	FDC35	7	M	P	P	0	0	NA	NA	NA	NA	P3
30/01/2004	030	D3F1564	3	2003	D	D3	FDC35	3,5	F	P	P	0	0	1	NR	O	NA	P3
30/01/2004	030	D3M1561	3	2003	D	D3	FDC35	7,5	M	P	P	0	0	NA	NA	NA	NA	P3
30/01/2004	030	D3M1563	3	2003	D	D3	FDC35	7,5	M	P	P	1	1	NA	NA	NA	NA	P3
31/01/2004	031	V3M1585	3	2003	V	V3	FDC35	6,6	M	P	P	0	0	NA	NA	NA	NA	P3
01/02/2004	032	D4F1568	4	2004	D	D4	FDC35	4,8	F	P	P	0	1	NA	NA	NA	NA	P1
01/02/2004	032	D4M1570	4	2004	D	D4	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
01/02/2004	032	F4F1576	4	2004	F	F4	FDC35	5	F	P	P	0	1	1	R	PI	NA	P1
02/02/2004	033	D4F1574	4	2004	D	D4	FDC35	4,1	F	P	P	0	1	1	R	PI	NA	P1
02/02/2004	033	D4M1575	4	2004	D	D4	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
02/02/2004	033	V4F1582	4	2004	V	V4	FDC35	6,4	F	P	P	0	1	NA	NA	NA	NA	P1
02/02/2004	033	V4F1583	4	2004	V	V4	FDC35	5,4	F	P	P	1	2	1	R	PI	NA	P1
03/02/2004	034	D4M1581	4	2004	D	D4	FDC35	7,1	M	P	P	1	2	NA	NA	NA	NA	P1
03/02/2004	034	V4F1586	4	2004	V	V4	FDC35	5,1	F	P	P	0	1	1	NR	O	NA	P1
03/02/2004	034	V4F1599	4	2004	V	V4	FDC35	5,7	F	P	P	0	1	1	R	E	7	P1
04/02/2004	035	D4F1590	4	2004	D	D4	FDC35	4,2	F	P	P	0	1	NA	NA	NA	NA	P1
04/02/2004	035	F4F1610	4	2004	F	F4	FDC35	4,5	F	P	P	0	1	NA	NA	NA	NA	P1
05/02/2004	036	D4F1591	4	2004	D	D4	FDC35	5	F	P	P	10	10	1	R	PI	NA	P1
05/02/2004	036	D4M1588	4	2004	D	D4	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2004	036	D4M1589	4	2004	D	D4	FDC35	6,2	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2004	036	F4F1611	4	2004	F	F4	FDC35	5,5	F	P	P	0	1	1	R	PI	NA	P1
05/02/2004	036	V4M1600	4	2004	V	V4	FDC35	7,5	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2004	036	V4M1602	4	2004	V	V4	FDC35	6,2	M	P	P	1	2	NA	NA	NA	NA	P1
06/02/2004	037	F4F1606	4	2004	F	F4	FDC35	6,4	F	P	P	1	2	1	R	E	5	P1
06/02/2004	037	F4F1618	4	2004	F	F4	FDC35	4,5	F	P	P	0	1	1	R	E	5	P1
06/02/2004	037	F4M1605	4	2004	F	F4	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2004	037	V4M1601	4	2004	V	V4	FDC35	5	M	P	P	0	1	NA	NA	NA	NA	P1
07/02/2004	038	D4M1596	4	2004	D	D4	FDC35	6,9	M	P	P	1	2	NA	NA	NA	NA	P1
07/02/2004	038	F4F1612	4	2004	F	F4	FDC35	6	F	P	P	2	3	1	NR	O	NA	P1
07/02/2004	038	F4M1607	4	2004	F	F4	FDC35	8,2	M	P	P	2	3	NA	NA	NA	NA	P1
08/02/2004	039	F4F1614	4	2004	F	F4	FDC35	6,1	F	P	P	0	1	1	R	E	5	P1
08/02/2004	039	F4M1615	4	2004	F	F4	FDC35	7	M	P	P	3	4	NA	NA	NA	NA	P1
08/02/2004	039	F4M1620	4	2004	F	F4	FDC35	7,8	M	P	P	0	1	NA	NA	NA	NA	P1
08/02/2004	039	V4F1598	4	2004	V	V4	FDC35	5,2	F	P	P	0	1	NA	NA	NA	NA	P1
09/02/2004	040	D4F1603	4	2004	D	D4	FDC35	5,5	F	P	P	0	1	1	R	PI	NA	P1
09/02/2004	040	F4F1613	4	2004	F	F4	FDC35	6	F	P	P	1	2	1	R	E	4	P1
09/02/2004	040	F4M1609	4	2004	F	F4	FDC35	7,1	M	P	P	0	1	NA	NA	NA	NA	P1
09/02/2004	040	F4M1617	4	2004	F	F4	FDC35	7	M	P	P	4	5	NA	NA	NA	NA	P1
09/02/2004	040	F4M1619	4	2004	F	F4	FDC35	7,5	M	P	P	0	1	NA	NA	NA	NA	P1
10/02/2004	041	D4F1604	4	2004	D	D4	FDC35	5	F	P	P	0	1	1	R	PI	NA	P1
10/02/2004	041	D4F1625	4	2004	D	D4	FDC35	4,5	F	P	P	0	1	1	NR	O	NA	P1
10/02/2004	041	D4M1621	4	2004	D	D4	FDC35	5,5	M	P	P	0	1	NA	NA	NA	NA	P1
10/02/2004	041	F4M1616	4	2004	F	F4	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
11/02/2004	042	F4F1660	4	2004	F	F4	FDC35	5,5	F	P	P	0	1	1	R	E	4	P1
11/02/2004	042	F4M1659	4	2004	F	F4	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
12/02/2004	043	D4M1622	4	2004	D	D4	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
12/02/2004	043	D4M1626	4	2004	D	D4	FDC35	4,8	M	P	P	0	1	NA	NA	NA	NA	P1
13/02/2004	044	F4F1657	4	2004	F	F4	FDC35	6,8	F	P	P	1	2	1	R	E	7	P1
13/02/2004	044	F4M1654	4	2004	F	F4	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
14/02/2004	045	D4M1641	4	2004	D	D4	FDC35	7	M	P	P	1	2	NA	NA	NA	NA	P1
14/02/2004	045	F4F1655	4	2004	F	F4	FDC35	6,3	F	P	P	3	4	1	R	E	3	P1
14/02/2004	045	F4F1658	4	2004	F	F4	FDC35	4,5	F	P	P	3	4	1	R	E	4	P1
14/02/2004	045	V4M1632	4	2004	V	V4	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
14/02/2004	045	V4M1633	4	2004	V	V4	FDC35	5,5	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2004	046	D4F1636	4	2004	D	D4	FDC35	5	F	P	P	0	1	1	R	E	4	P1
15/02/2004	046	D4F1649	4	2004	D	D4	FDC35	6,5	F	P	P	1	2	1	R	E	6	P1
15/02/2004	046	D4M1640	4	2004	D	D4	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2004	046	D4M1648	4	2004	D	D4	FDC35	5,8	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2004	046	F4F1653	4	2004	F	F4	FDC35	6,5	F	P	P	2	3	1	R	E	4	P1
15/02/2004	046	F4M1651	4	2004	F	F4	FDC35	5,6	M	P	P	0	1	NA	NA	NA	NA	P1
15/02/2004	046	F4M1656	4	2004	F	F4	FDC35	5,2	M	P	P	0	1	NA	NA	NA	NA	P1
16/02/2004	047	D4F1644	4	2004	D	D4	FDC35	4,6	F	P	P	2	3	1	R	E	6	P1
16/02/2004	047	D4F1645	4	2004	D	D4	FDC35	5,8	F	P	P	0	1	1	R	E	6	P1
16/02/2004	047	D4F1646	4	2004	D	D4	FDC35	5,5	F	P	P	1	2	1	NR	O	NA	P1
16/02/2004	047	F4F1652	4	2004	F	F4	FDC35	5,5	F	P	P	1	2	1	R	E	3	P1
16/02/2004	047	F4M1650	4	2004	F	F4	FDC35	7	M	P	P	1	2	NA	NA	NA	NA	P1
17/02/2004	048	F4M1676	4	2004	F	F4	FDC35	6,2	M	P	P	2	3	NA	NA	NA	NA	P1
18/02/2004	049	V4F1670	4	2004	V	V4	FDC35	5,5	F	P	P	0	1	1	R	E	6	P1
19/02/2004	050	F4F1675	4	2004	F	F4	FDC35	5,5	F	P	P	0	1	1	R	E	5	P1
20/02/2004	051	F4M1674	4	2004	F	F4	FDC35	6,7	M	P	P	1	2	NA	NA	NA	NA	P1
21/02/2004	052	D4F1666	4	2004	D	D4	FDC35	6	F	P	P	0	1	1	R	E	4	P1
21/02/2004	052	D4M1663	4	2004	D	D4	FDC35	7,2	M	P	P	0	1	NA	NA	NA	NA	P1
21/02/2004	052	D4M1665	4	2004	D	D4	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
22/02/2004	053	D4F1668	4	2004	D	D4	FDC35	6	F	P	P	6	7	1	R	E	6	P1
22/02/2004	053	D4M1662	4	2004	D	D4	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
23/02/2004	054	F4F1683	4	2004	F	F4	FDC35	5	F	P	P	0	1	1	NR	O	NA	P1
23/02/2004	054	F4M1686	4	2004	F	F4	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
24/02/2004	055	D4M1672	4	2004	D	D4	FDC35	6,5	M	P	P	0	1	NA	NA	NA	NA	P1
24/02/2004	055	V4F1669	4	2004	V	V4	FDC35	5	F	P	P	3	4	1	R	E	7	P1
25/02/2004	056	D4F1661	4	2004	D	D4	FDC35	6,1	F	P	P	0	1	1	NR	O	NA	P1
25/02/2004	056	F4F1684	4	2004	F	F4	FDC35	6,7	F	P	P	0	1	NA	NA	NA	NA	P1
25/02/2004	056	F4F1690	4	2004	F	F4	FDC35	6,5	F	P	P	0	1	1	R	E	6	P1
25/02/2004	056	F4M1685	4	2004	F	F4	FDC35	6,7	M	P	P	0	1	NA	NA	NA	NA	P1
26/02/2004	057	D4F1680	4	2004	D	D4	FDC35	5,6	F	P	P	0	1	NA	NA	NA	NA	P1
26/02/2004	057	D4M1673	4	2004	D	D4	FDC35	6,4	M	P	P	0	1	NA	NA	NA	NA	P1
26/02/2004	057	F4M1687	4	2004	F	F4	FDC35	7,1	M	P	P	1	2	NA	NA	NA	NA	P1
27/02/2004	058	F4F1689	4	2004	F	F4	FDC35	6,7	F	P	P	0	1	1	R	E	5	P1
28/02/2004	059	D4F1682	4	2004	D	D4	FDC35	4,9	F	P	P	1	2	NA	NA	NA	NA	P1
28/02/2004	059	F4F1691	4	2004	F	F4	FDC35	5,3	F	P	P	0	1	1	R	E	6	P1
28/02/2004	059	F4F1692	4	2004	F	F4	FDC35	5,7	F	P	P	3	4	1	R	E	6	P1
28/02/2004	059	F4F1693	4	2004	F	F4	FDC35	7,1	F	P	P	5	6	1	R	E	7	P1
01/03/2004	061	D4M1678	4	2004	D	D4	FDC35	5,8	M	P	P	0	1	NA	NA	NA	NA	P1
01/03/2004	061	D4M1695	4	2004	D	D4	FDC35	6,5	M	P	P	1	2	NA	NA	NA	NA	P1
04/03/2004	064	D4F1679	4	2004	D	D4	FDC35	6,2	F	P	P	1	2	1	R	E	5	P1
04/03/2004	064	D4F1697	4	2004	D	D4	FDC35	4,8	F	P	P	0	1	1	R	E	7	P1
04/03/2004	064	F4F1696	4	2004	F	F4	FDC35	5,5	F	P	P	0	1	1	R	E	3	P1
05/03/2004	065	D4F1713	4	2004	D	D4	FDC35	4,2	F	P	P	0	1	1	R	E	4	P1
06/03/2004	066	D4F1701	4	2004	D	D4	FDC35	6,4	F	P	P	0	1	1	R	E	5	P1
07/03/2004	067	D4F1700	4	2004	D	D4	FDC35	6	F	P	P	2	3	1	R	E	7	P1
08/03/2004	068	F4F1706	4	2004	F	F4	FDC35	6,5	F	P	P	5	6	NA	NA	NA	NA	P1
09/03/2004	069	F4M1702	4	2004	F	F4	FDC35	8	M	P	P	3	4	NA	NA	NA	NA	P1
11/03/2004	071	D4M1704	4	2004	D	D4	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
11/03/2004	071	F4M1705	4	2004	F	F4	FDC35	6,9	M	P	P	0	1	NA	NA	NA	NA	P1
11/03/2004	071	F4M1708	4	2004	F	F4	FDC35	5,2	M	P	P	0	1	NA	NA	NA	NA	P1
12/03/2004	072	D4F1703	4	2004	D	D4	FDC35	6,4	F	P	P	0	1	1	R	E	5	P1
15/03/2004	075	D4F1709	4	2004	D	D4	FDC35	5,6	F	P	P	1	2	1	R	E	4	P1
15/03/2004	075	D4M1746	4	2004	D	D4	FDC35	5,6	M	P	P	5	6	NA	NA	NA	NA	P1
18/03/2004	078	D4F1710	4	2004	D	D4	FDC35	4,1	F	P	P	0	1	NA	NA	NA	NA	P1
22/03/2004	082	D4M1711	4	2004	D	D4	FDC35	6,7	M	P	P	1	2	NA	NA	NA	NA	P1
22/03/2004	082	V4F1715	4	2004	V	V4	FDC35	5,9	F	P	P	0	1	NA	NA	NA	NA	P1
25/03/2004	085	D4F1714	4	2004	D	D4	FDC35	5,7	F	P	P	0	1	NA	NA	NA	NA	P1
29/03/2004	089	D4F1716	4	2004	D	D4	FDC35	5,4	F	P	P	1	2	1	R	CP	5	P1
30/03/2004	090	D4M1717	4	2004	D	D4	FDC35	7,3	M	P	P	0	1	NA	NA	NA	NA	P1
01/04/2004	092	D4M1718	4	2004	D	D4	FDC35	7	M	P	P	3	3	NA	NA	NA	NA	P2
01/04/2004	092	F4F1728	4	2004	F	F4	FDC35	6,9	F	P	P	1	1	NA	NA	NA	NA	P2
03/04/2004	094	D4F1720	4	2004	D	D4	FDC35	6,1	F	P	P	1	1	NA	NA	NA	NA	P2
03/04/2004	094	D4M1719	4	2004	D	D4	FDC35	7,5	M	P	P	1	1	NA	NA	NA	NA	P2
03/04/2004	094	F4M1727	4	2004	F	F4	FDC35	7,1	M	P	P	1	1	NA	NA	NA	NA	P2
04/04/2004	095	D4M1721	4	2004	D	D4	FDC35	7,2	M	D	D	1	1	NA	NA	NA	NA	P2
04/04/2004	095	D4M1726	4	2004	D	D4	FDC35	7,4	M	P	P	1	1	NA	NA	NA	NA	P2
05/04/2004	096	D4F1723	4	2004	D	D4	FDC35	6,2	F	P	P	2	2	1	R	CP	5	P2
05/04/2004	096	D4M1722	4	2004	D	D4	FDC35	6,8	M	P	P	2	2	NA	NA	NA	NA	P2
07/04/2004	098	D4F1725	4	2004	D	D4	FDC35	5,8	F	P	P	5	5	1	R	CP	4	P2
08/04/2004	099	D4F1724	4	2004	D	D4	FDC35	6,1	F	P	P	3	3	NA	NA	NA	NA	P2
08/04/2004	099	D4NIx3242	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
08/04/2004	099	D4NIx3243	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
08/04/2004	099	D4NIx3244	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
08/04/2004	099	D4NIx3245	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
08/04/2004	099	D4NIx3246	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
09/04/2004	100	D4F1729	4	2004	D	D4	FDC35	6,5	F	D	D	2	2	1	R	CP	5	P2
09/04/2004	100	D4Fx3251	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
09/04/2004	100	D4Mx3248	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
09/04/2004	100	D4Mx3249	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
09/04/2004	100	D4Mx3250	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4F1732	4	2004	D	D4	FDC35	5,6	F	D	D	7	7	NA	NA	NA	NA	P2
10/04/2004	101	D4F1733	4	2004	D	D4	FDC35	4,5	F	D	D	1	1	1	R	CP	5	P2
10/04/2004	101	D4Fx3262	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3254	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3255	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3256	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3257	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3258	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3259	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3260	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
10/04/2004	101	D4Mx3261	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4F1731	4	2004	D	D4	FDC35	5,5	F	P	P	4	4	1	R	CP	5	P2
12/04/2004	103	D4F1734	4	2004	D	D4	FDC35	6,2	F	D	D	1	1	1	R	CP	7	P2
12/04/2004	103	D4Fx3271	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Fx3272	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Fx3273	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Mx3267	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Mx3268	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Mx3269	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
12/04/2004	103	D4Mx3270	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
13/04/2004	104	D4Fx3274	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
13/04/2004	104	D4Fx3275	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
13/04/2004	104	D4Mx3276	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
13/04/2004	104	D4Mx3277	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
15/04/2004	106	D4NIx3278	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
15/04/2004	106	D4NIx3279	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
15/04/2004	106	D4NIx3280	4	2004	D	D4	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
17/04/2004	108	D4F1735	4	2004	D	D4	FDC35	5,9	F	D	D	2	2	1	R	CP	6	P2
17/04/2004	108	D4Fx3285	4	2004	D	D4	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
17/04/2004	108	D4M1736	4	2004	D	D4	FDC35	7,1	M	D	D	1	1	NA	NA	NA	NA	P2
17/04/2004	108	D4Mx3283	4	2004	D	D4	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
