"Numéro";"Idren";"N° de Renard";"Saison";"Date";"mois";"Saison Reprod";"Poids";"Sexe";"GIC";"Mode de Prél";"Allait Fdc";"Prél Utérus";"Info Reprod  (KLM)";"Phase préimplantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Statut Reprod";"Res ou Cic année  n-1";"Nbre de Resorptions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Age";"Age ReprodCl";"repro";"nbrepro"
1752;"F2Fx1673";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1753;"F2Fx1674";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1773;"F2Fx1675";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1745;"F2Fx1676";"x";"2002/2003";30/4/2002 00:00:00;4;2;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
467;"F3F1052";"1052";"2002/2003";5/2/2003 00:00:00;2;3;6.70;"F";"F";"C";"N";"Perdu";;;;;;;;;;"2";"2";;
468;"F3F1053";"1053";"2002/2003";4/2/2003 00:00:00;2;3;6.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"3";"2";"O";
469;"F3F1056";"1056";"2002/2003";4/2/2003 00:00:00;2;3;6.70;"F";"F";"P";"N";"O";"1";;"6";;"R";;;;"7";"3";"2";"E";6
470;"F3F1057";"1057";"2002/2003";4/2/2003 00:00:00;2;3;6.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"1";"2";"O";
471;"F3F1058";"1058";"2002/2003";2/2/2003 00:00:00;2;3;6.70;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
472;"F3F1059";"1059";"2002/2003";1/2/2003 00:00:00;2;3;6.70;"F";"F";"C";"N";"O";"1";;"6";;"R";;;;"-";"0";"1";"E";6
473;"F3F1060";"1060";"2002/2003";4/2/2003 00:00:00;2;3;6.50;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;"-";"3";"2";"O";
474;"F3F1061";"1061";"2002/2003";7/2/2003 00:00:00;2;3;7.00;"F";"F";"C";"N";"O";"1";"O";;;"R";;;;"5";"1";"2";"PI";
485;"F3F1080";"1080";"2002/2003";4/2/2003 00:00:00;2;3;5.70;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"3";"0";"1";"PI";
486;"F3F1081";"1081";"2002/2003";4/2/2003 00:00:00;2;3;6.00;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
487;"F3F1083";"1083";"2002/2003";4/2/2003 00:00:00;2;3;4.80;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";"1";"O";
491;"F3F1094";"1094";"2002/2003";3/2/2003 00:00:00;2;3;6.20;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"4";"1";"2";"PI";
492;"F3F1096";"1096";"2002/2003";6/2/2003 00:00:00;2;3;6.40;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"7";"2";"2";"PI";
493;"F3F1098";"1098";"2002/2003";5/2/2003 00:00:00;2;3;6.10;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"5";"0";"1";"PI";
494;"F3F1099";"1099";"2002/2003";6/2/2003 00:00:00;2;3;6.40;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"1";"2";"E";5
499;"F3F1107";"1107";"2002/2003";13/2/2003 00:00:00;2;3;6.00;"F";"F";"P";"N";"O";"1";;"8";;"R";;;;"8";"3";"2";"E";8
500;"F3F1108";"1108";"2002/2003";13/2/2003 00:00:00;2;3;5.40;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;"3";"0";"1";"E";3
501;"F3F1109";"1109";"2002/2003";15/2/2003 00:00:00;2;3;5.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";"1";"O";
509;"F3F1131";"1131";"2002/2003";17/2/2003 00:00:00;2;3;6.00;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"0";"1";"E";4
510;"F3F1133";"1133";"2002/2003";16/2/2003 00:00:00;2;3;5.00;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";"1";"O";
512;"F3F1136";"1136";"2002/2003";21/2/2003 00:00:00;2;3;4.70;"F";"F";"P";"N";"N";;;;;;;;;;"1";"2";;
513;"F3F1138";"1138";"2002/2003";24/2/2003 00:00:00;2;3;6.20;"F";"F";"C";"N";"O";"1";;"3";;"R";;;;"-";"1";"2";"E";3
515;"F3F1144";"1144";"2002/2003";25/2/2003 00:00:00;2;3;6.60;"F";"F";"P";"N";"O";"1";;"6";;"R";;;;"-";"4";"2";"E";6
520;"F3F1155";"1155";"2002/2003";25/2/2003 00:00:00;2;3;4.50;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"0";"1";"E";4
521;"F3F1156";"1156";"2002/2003";28/2/2003 00:00:00;2;3;6.50;"F";"F";"P";"N";"O";"1";;"6";;"R";;;;"-";"0";"1";"E";6
524;"F3F1160";"1160";"2002/2003";4/3/2003 00:00:00;3;3;5.70;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;"3";"0";"1";"E";3
525;"F3F1161";"1161";"2002/2003";1/3/2003 00:00:00;3;3;7.10;"F";"F";"P";"N";"N";"1";;"6";;"R";;;;;"5";"2";"E";6
526;"F3F1162";"1162";"2002/2003";1/3/2003 00:00:00;3;3;7.00;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"0";"1";"E";5
527;"F3F1163";"1163";"2002/2003";2/3/2003 00:00:00;3;3;6.00;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;"3";"0";"1";"E";3
528;"F3F1164";"1164";"2002/2003";3/3/2003 00:00:00;3;3;7.10;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"-";"2";"2";"E";4
529;"F3F1165";"1165";"2002/2003";3/3/2003 00:00:00;3;3;6.60;"F";"F";"P";"N";"N";"1";;"6";;"R";;;;;"4";"2";"E";6
530;"F3F1167";"1167";"2002/2003";4/3/2003 00:00:00;3;3;6.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";"1";"O";
531;"F3F1170";"1170";"2002/2003";7/3/2003 00:00:00;3;3;6.60;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"3";"2";"O";
532;"F3F1173";"1173";"2002/2003";7/3/2003 00:00:00;3;3;5.00;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"0";"1";"E";4
539;"F3F1182";"1182";"2002/2003";8/3/2003 00:00:00;3;3;6.20;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"1";"2";"E";5
540;"F3F1184";"1184";"2002/2003";8/3/2003 00:00:00;3;3;6.50;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"-";"1";"2";"E";5
541;"F3F1185";"1185";"2002/2003";9/3/2003 00:00:00;3;3;7.20;"F";"F";"P";"N";"O";"1";;"7";;"R";;;;"7";"3";"2";"E";7
542;"F3F1187";"1187";"2002/2003";11/3/2003 00:00:00;3;3;5.60;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"6";"1";"2";"O";
543;"F3F1189";"1189";"2002/2003";11/3/2003 00:00:00;3;3;6.30;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"-";"0";"1";"E";5
550;"F3F1202";"1202";"2002/2003";14/3/2003 00:00:00;3;3;6.60;"F";"F";"P";"N";"N";;;;;;;;;;"2";"2";;
552;"F3F1206";"1206";"2002/2003";18/3/2003 00:00:00;3;3;6.60;"F";"F";"P";"N";"N";;;;;;;;;;"0";"1";;
553;"F3F1208";"1208";"2002/2003";19/3/2003 00:00:00;3;3;6.60;"F";"F";"P";"N";"N";;;;;;;;;;"9";"2";;
559;"F3F1224";"1224";"2003/2004";1/4/2003 00:00:00;4;3;5.20;"F";"F";"P";"N";"N";;;;;;;;;;"2";"2";;
560;"F3F1225";"1225";"2003/2004";1/4/2003 00:00:00;4;3;5.70;"F";"F";"P";"N";"O";"1";;;"6";"R";;;;;"1";"1";"CP";6
580;"F3F1267";"1267";"2003/2004";4/10/2003 00:00:00;10;3;6.30;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
581;"F3F1273";"1273";"2003/2004";4/10/2003 00:00:00;10;3;5.80;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
602;"F3F1331";"1331";"2003/2004";9/12/2003 00:00:00;12;3;6.30;"F";"F";"P";"N";"O";"1";;;"4";"R";;;;"-";"1";"1";"CP";4
603;"F3F1334";"1334";"2003/2004";10/12/2003 00:00:00;12;3;4.40;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
604;"F3F1335";"1335";"2003/2004";10/12/2003 00:00:00;12;3;4.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
605;"F3F1340";"1340";"2003/2004";12/12/2003 00:00:00;12;3;5.90;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
606;"F3F1341";"1341";"2003/2004";12/12/2003 00:00:00;12;3;6.30;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
607;"F3F1342";"1342";"2003/2004";10/12/2003 00:00:00;12;3;6.70;"F";"F";"P";"N";"Inut.";;;;;;;;;;"2";"2";;
609;"F3F1355";"1355";"2003/2004";13/12/2003 00:00:00;12;3;5.70;"F";"F";"P";"N";"O";"1";;;"4";"R";;;;"-";"A(0)";"Ad.";"CP";4
610;"F3F1356";"1356";"2003/2004";14/12/2003 00:00:00;12;3;5.10;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
611;"F3F1358";"1358";"2003/2004";14/12/2003 00:00:00;12;3;5.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"3";"2";"O";
618;"F3F1386";"1386";"2003/2004";16/12/2003 00:00:00;12;3;6.20;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"1";"1";"O";
619;"F3F1387";"1387";"2003/2004";16/12/2003 00:00:00;12;3;5.30;"F";"F";"P";"N";"O";"1";;;"8";"R";;;;"0";"A(0)";"Ad.";"CP";8
620;"F3F1388";"1388";"2003/2004";17/12/2003 00:00:00;12;3;6.20;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
621;"F3F1393";"1393";"2003/2004";16/12/2003 00:00:00;12;3;5.00;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
623;"F3F1406";"1406";"2003/2004";26/12/2003 00:00:00;12;3;5.90;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
629;"F3F1426";"1426";"2003/2004";29/12/2003 00:00:00;12;3;5.20;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
630;"F3F1427";"1427";"2003/2004";27/12/2003 00:00:00;12;3;5.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;;"0";;"O";
631;"F3F1429";"1429";"2003/2004";27/12/2003 00:00:00;12;3;5.80;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
635;"F3F1436";"1436";"2003/2004";30/12/2003 00:00:00;12;3;5.80;"F";"F";"P";"N";"N";;;;;;;;;;"0";;;
636;"F3F1437";"1437";"2003/2004";28/12/2003 00:00:00;12;3;6.10;"F";"F";"P";"N";"N";;;;;;;;;;"0";;;
642;"F3F1455";"1455";"2003/2004";6/1/2004 00:00:00;1;3;6.30;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1420;"F3F1458b";"1458b";"2003/2004";1/1/2004 00:00:00;1;3;5.50;"F";"F";"P";"N";"N";;;;;;;;;;"0";;;
645;"F3F1463";"1463";"2003/2004";15/1/2004 00:00:00;1;3;7.00;"F";"F";"P";"N";"N";;;;;;;;;;"2";"2";;
650;"F3F1471";"1471";"2003/2004";12/1/2004 00:00:00;1;3;5.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
651;"F3F1473";"1473";"2003/2004";11/1/2004 00:00:00;1;3;6.50;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;;"0";;"O";
661;"F3F1503";"1503";"2003/2004";14/1/2004 00:00:00;1;3;7.00;"F";"F";"P";"N";"O";"1";;;"6";"R";;;;"0";"6";"2";"CP";6
662;"F3F1508";"1508";"2003/2004";18/1/2004 00:00:00;1;3;5.60;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"1";"1";"O";
676;"F3F1547";"1547";"2003/2004";20/1/2004 00:00:00;1;3;7.40;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"8";"3";"2";"O";
677;"F3F1551";"1551";"2003/2004";25/1/2004 00:00:00;1;3;6.70;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
678;"F3F1552";"1552";"2003/2004";23/1/2004 00:00:00;1;3;5.90;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
679;"F3F1553";"1553";"2003/2004";20/1/2004 00:00:00;1;3;6.90;"F";"F";"P";"N";"O";;;;;;;;;"0";;;;
1882;"F3Fx2493";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1871;"F3Fx2494";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1892;"F3Fx2495";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1891;"F3Fx2496";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1890;"F3Fx2497";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1889;"F3Fx2498";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1888;"F3Fx2499";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1887;"F3Fx2500";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1886;"F3Fx2501";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1885;"F3Fx2502";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1894;"F3Fx2505";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1883;"F3Fx2506";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1895;"F3Fx2507";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1881;"F3Fx2509";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1880;"F3Fx2510";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1879;"F3Fx2511";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1878;"F3Fx2512";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1877;"F3Fx2522";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1876;"F3Fx2523";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1875;"F3Fx2524";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1874;"F3Fx2549";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1873;"F3Fx2550";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1872;"F3Fx2551";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1884;"F3Fx2552";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1906;"F3Fx2553";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1917;"F3Fx2554";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1916;"F3Fx2555";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1915;"F3Fx2556";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1914;"F3Fx2557";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1913;"F3Fx2558";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1912;"F3Fx2559";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"A";"Ad.";;
1911;"F3Fx2560";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1910;"F3Fx2561";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1909;"F3Fx2562";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1893;"F3Fx2563";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1907;"F3Fx2564";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1918;"F3Fx2565";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1905;"F3Fx2566";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1904;"F3Fx2567";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1903;"F3Fx2584";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1902;"F3Fx2585";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1901;"F3Fx2586";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1900;"F3Fx2587";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1899;"F3Fx2590";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1898;"F3Fx2591";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1897;"F3Fx2592";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1896;"F3Fx2593";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1908;"F3Fx2594";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"F";"D";;"N";;;;;;;;;;"0";;;
1417;"F4F1359bis";"1359bis";"2004/2005";3/1/2005 00:00:00;1;4;5.90;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1418;"F4F1361bis";"1361bis";"2004/2005";4/1/2005 00:00:00;1;4;5.30;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
690;"F4F1576";"1576";"2003/2004";1/2/2004 00:00:00;2;4;5.00;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"7";"0";"1";"PI";
691;"F4F1580";"1580";"2003/2004";1/2/2004 00:00:00;2;4;6.10;"F";"F";"C";"N";"O";"1";;"6";;"R";;;;"-";"0";"1";"E";6
706;"F4F1606";"1606";"2003/2004";6/2/2004 00:00:00;2;4;6.40;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"1";"2";"E";5
707;"F4F1608";"1608";"2003/2004";1/2/2004 00:00:00;2;4;5.80;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"6";;;;
708;"F4F1610";"1610";"2003/2004";4/2/2004 00:00:00;2;4;4.50;"F";"F";"P";"N";"N";;;;;;;;;;"0";"1";;
709;"F4F1611";"1611";"2003/2004";5/2/2004 00:00:00;2;4;5.50;"F";"F";"P";"N";"O";"1";"O";;;"R";;;;"6";"0";"1";"PI";
710;"F4F1612";"1612";"2003/2004";7/2/2004 00:00:00;2;4;6.00;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"2";"2";"O";
711;"F4F1613";"1613";"2003/2004";9/2/2004 00:00:00;2;4;6.00;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"1";"2";"E";4
712;"F4F1614";"1614";"2003/2004";8/2/2004 00:00:00;2;4;6.10;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"0";"1";"E";5
713;"F4F1618";"1618";"2003/2004";6/2/2004 00:00:00;2;4;4.50;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"0";"1";"E";5
725;"F4F1652";"1652";"2003/2004";16/2/2004 00:00:00;2;4;5.50;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;"5";"1";"2";"E";3
726;"F4F1653";"1653";"2003/2004";15/2/2004 00:00:00;2;4;6.50;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"2";"2";"E";4
727;"F4F1655";"1655";"2003/2004";14/2/2004 00:00:00;2;4;6.30;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;;"3";"2";"E";3
728;"F4F1657";"1657";"2003/2004";13/2/2004 00:00:00;2;4;6.80;"F";"F";"P";"N";"N";"1";;"7";;"R";;;;;"1";"2";"E";7
729;"F4F1658";"1658";"2003/2004";14/2/2004 00:00:00;2;4;4.50;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"4";"3";"2";"E";4
730;"F4F1660";"1660";"2003/2004";11/2/2004 00:00:00;2;4;5.50;"F";"F";"P";"N";"O";"1";;"4";;"R";;;;"5";"0";"1";"E";4
736;"F4F1675";"1675";"2003/2004";19/2/2004 00:00:00;2;4;5.50;"F";"F";"P";"N";"O";"1";;"5";;"R";;;;"5";"0";"1";"E";5
740;"F4F1683";"1683";"2003/2004";23/2/2004 00:00:00;2;4;5.00;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";"1";"O";
741;"F4F1684";"1684";"2003/2004";25/2/2004 00:00:00;2;4;6.70;"F";"F";"P";"N";"N";;;;;;;;;;"0";"1";;
742;"F4F1688";"1688";"2003/2004";29/2/2004 00:00:00;2;4;5.50;"F";"F";"C";"N";"O";"1";;;"3";"R";;;;"4";"5";"2";"CP";3
743;"F4F1689";"1689";"2003/2004";27/2/2004 00:00:00;2;4;6.70;"F";"F";"P";"N";"N";"1";;"5";;"R";;;;;"0";"1";"E";5
744;"F4F1690";"1690";"2003/2004";25/2/2004 00:00:00;2;4;6.50;"F";"F";"P";"N";"N";"1";;"6";;"R";;;;;"0";"1";"E";6
745;"F4F1691";"1691";"2003/2004";28/2/2004 00:00:00;2;4;5.30;"F";"F";"P";"N";"O";"1";;"6";;"R";;;;"6";"0";"1";"E";6
746;"F4F1692";"1692";"2003/2004";28/2/2004 00:00:00;2;4;5.70;"F";"F";"P";"N";"N";"1";;"6";;"R";;;;;"3";"2";"E";6
747;"F4F1693";"1693";"2003/2004";28/2/2004 00:00:00;2;4;7.10;"F";"F";"P";"N";"N";"1";;"7";;"R";;;;;"5";"2";"E";7
748;"F4F1696";"1696";"2003/2004";4/3/2004 00:00:00;3;4;5.50;"F";"F";"P";"N";"O";"1";;"3";;"R";;;;"-";"0";"1";"E";3
753;"F4F1706";"1706";"2003/2004";8/3/2004 00:00:00;3;4;6.50;"F";"F";"P";"N";"N";;;;;;;;;;"5";"2";;
764;"F4F1728";"1728";"2004/2005";1/4/2004 00:00:00;4;4;6.90;"F";"F";"P";"N";"N";;;;;;;;;;"1";"2";;
813;"F4F1831";"1831";"2004/2005";15/12/2004 00:00:00;12;4;6.20;"F";"F";"C";"N";"O";"1";;;"6";"R";;;;"0";"A(0)";"Ad.";"CP";6
814;"F4F1832";"1832";"2004/2005";15/12/2004 00:00:00;12;4;5.90;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
820;"F4F1843";"1843";"2004/2005";11/12/2004 00:00:00;12;4;6.80;"F";"F";"C";"N";"O";"1";;;"5";"R";;;;"0";"2";"2";"CP";5
825;"F4F1862";"1862";"2004/2005";27/12/2004 00:00:00;12;4;5.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
826;"F4F1864";"1864";"2004/2005";24/12/2004 00:00:00;12;4;6.10;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
827;"F4F1865";"1865";"2004/2005";23/12/2004 00:00:00;12;4;5.40;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
828;"F4F1866";"1866";"2004/2005";24/12/2004 00:00:00;12;4;5.80;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
829;"F4F1867";"1867";"2004/2005";24/12/2004 00:00:00;12;4;5.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"3";"2";"O";
838;"F4F1881";"1881";"2004/2005";30/12/2004 00:00:00;12;4;6.60;"F";"F";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
839;"F4F1886";"1886";"2004/2005";26/12/2004 00:00:00;12;4;5.20;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
840;"F4F1892";"1892";"2004/2005";27/12/2004 00:00:00;12;4;5.50;"F";"F";"C";"N";"O";"1";;;"6";"R";;;;"0";"1";"1";"CP";6
841;"F4F1893";"1893";"2004/2005";27/12/2004 00:00:00;12;4;6.30;"F";"F";"C";"N";"Inut.";;;;;;;;;;"0";;;
842;"F4F1894";"1894";"2004/2005";26/12/2004 00:00:00;12;4;6.60;"F";"F";"C";"N";"Inut.";;;;;;;;;;"0";;;
853;"F4F1915";"1915";"2004/2005";31/12/2004 00:00:00;12;4;6.40;"F";"F";"P";"N";"Perdu";;;;;;;;;;"0";;;
854;"F4F1917";"1917";"2004/2005";3/1/2005 00:00:00;1;4;6.00;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
855;"F4F1918";"1918";"2004/2005";3/1/2005 00:00:00;1;4;5.50;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
858;"F4F1927";"1927";"2004/2005";1/1/2005 00:00:00;1;4;5.60;"F";"F";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
859;"F4F1928";"1928";"2004/2005";2/1/2005 00:00:00;1;4;5.60;"F";"F";"C";"N";"O";"1";;;"4";"R";;;;"0";"1";"1";"CP";4
